feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3,val_imp_4
FONDKAPREMONT_MODE_reg oper account,-1.9949608121017093e-08,1.2258110332332862e-08,-2.1374283010189288e-08,-1.0687330576075738e-08,-2.4937104603495186e-08,-3.562443673388316e-09,-3.918687874193694e-08
NAME_EDUCATION_TYPE_Incomplete higher,-2.0662122013348494e-08,2.753933612795779e-08,-1.4249522006792859e-08,-2.4937104603495186e-08,-1.4249774027419448e-08,-6.768642690779814e-08,1.781221747876316e-08
HOUSETYPE_MODE_Unknown,-2.351191299432287e-08,6.446337267329748e-08,-6.056046875091425e-08,-1.0687330576075738e-08,3.5624435623660133e-09,-1.2112307956613222e-07,7.124887035914185e-08
WEEKDAY_APPR_PROCESS_START_FRIDAY,-2.4224540284834005e-08,2.923809924597354e-08,-2.137428312121159e-08,-3.206199161720491e-08,-3.562443451343711e-09,-7.481131381048556e-08,1.0687330576075738e-08
NAME_TYPE_SUITE_Family,-2.564950509764685e-08,2.7631339332450833e-08,-2.4936663622909805e-08,-1.781221747876316e-08,-7.481131381048556e-08,1.0687330465053435e-08,-2.1374661041129173e-08
NAME_TYPE_SUITE_Other_A,-2.564960592810195e-08,1.1886822648420325e-07,3.5623805016982146e-09,-1.139981925524225e-07,1.9237194992527407e-07,-1.3537285359355167e-07,-7.481131392150786e-08
FONDKAPREMONT_MODE_reg oper spec account,-2.778690824101204e-08,2.772296278855437e-08,-4.2748566020378576e-08,3.562443451343711e-09,7.124887013709724e-09,-6.056153989408841e-08,-4.631176575564666e-08
NAME_EDUCATION_TYPE_Higher education,-3.063695117599963e-08,6.298981696968687e-08,-1.7811902508491073e-08,2.4937104603495186e-08,-1.5318507107231483e-07,-1.0687330576075738e-08,3.562443673388316e-09
WEEKDAY_APPR_PROCESS_START_SUNDAY,-3.419941991822384e-08,4.803887914440562e-08,-1.0687141505094644e-08,1.4249774027419448e-08,-5.6999096220700096e-08,-1.175606360037662e-07,1.1102230246251565e-16
FONDKAPREMONT_MODE_not specified,-3.633699943161872e-08,6.801928859263341e-08,2.137428312121159e-08,1.0687330576075738e-08,-1.6743484521075658e-07,-2.84995481658612e-08,-1.781221747876316e-08
FLAG_MOBIL,-3.704865645381972e-08,1.0117709280462392e-07,-2.1374283043495979e-07,0.0,2.4937104603495186e-08,-7.481131381048556e-08,7.837375737285157e-08
NAME_TYPE_SUITE_Unaccompanied,-3.8473759866874956e-08,7.115494984574746e-08,-1.7811902519593303e-07,0.0,-2.4937104603495186e-08,1.781221747876316e-08,-7.124887013709724e-09
WALLSMATERIAL_MODE_Unknown,-4.559930215641827e-08,1.0024084256259173e-07,7.124761114418732e-09,-2.386837155698984e-07,4.987420920699037e-08,-2.8499548054838897e-08,-1.781221747876316e-08
ORGANIZATION_TYPE_Military,-5.628383508149426e-08,7.533287148006634e-07,-7.837237114838302e-07,1.1827312476064833e-06,-1.3893529715591768e-07,-8.514240004142692e-07,3.099325860400626e-07
OCCUPATION_TYPE_Cooking staff,-5.628649417666054e-08,1.2482592810955443e-07,-3.2061424626306234e-08,1.0687330576075738e-08,-3.0280769891533055e-07,2.137466093010687e-08,2.1374661152151475e-08
FONDKAPREMONT_MODE_org spec account,-5.77116731736993e-08,7.77036510724562e-08,2.4936663622909805e-08,7.124886902687422e-09,-1.8880950636290805e-07,-3.562443506854862e-08,-9.618597496263703e-08
ORGANIZATION_TYPE_Bank,-5.842317889470649e-08,2.7484459685930295e-07,-2.5292901595364015e-07,4.061185608916773e-07,-3.811814561771598e-07,6.412398323440982e-08,-1.2824796646881964e-07
NAME_FAMILY_STATUS_Widow,-5.9136322927422215e-08,1.035341748328258e-07,-6.768522953226608e-08,-7.124887124732027e-09,1.4249774138441751e-08,2.1374661041129173e-08,-2.564959331596839e-07
NAME_INCOME_TYPE_Businessman,-5.984863513663896e-08,2.036904632490553e-06,-1.1755855655604108e-07,3.469819984891487e-06,-2.8143303776317907e-07,-4.702425440150648e-07,-2.8998290222403966e-06
OCCUPATION_TYPE_Sales staff,-6.056109871366289e-08,6.955396524791207e-08,-1.2468331778148212e-07,0.0,-1.6387240164839056e-07,-1.068733068709804e-08,-3.562443451343711e-09
WALLSMATERIAL_MODE_Others,-7.908620829333301e-08,1.648360903805715e-07,-1.0687141505094644e-08,-3.491194646709772e-07,-1.2824796657984194e-07,-6.412398345645443e-08,1.5674751474570314e-07
WALLSMATERIAL_MODE_Mixed,-9.333463388827567e-08,1.8660182456850828e-07,-3.918618556308928e-07,1.1043574899005648e-07,-2.2443394143145667e-07,0.0,3.9186878630914634e-08
OCCUPATION_TYPE_Cleaning staff,-9.547276791366244e-08,1.4395744866985788e-07,-2.0305568881884284e-07,5.3436652769356385e-08,-3.562443451343711e-09,-3.24182360067482e-07,0.0
OCCUPATION_TYPE_Security staff,-1.0544894557540374e-07,2.925677803432586e-07,1.7455664480525712e-07,-3.9186878630914634e-08,6.412398323440982e-08,-6.661769375027049e-07,-6.056153978306611e-08
NAME_TYPE_SUITE_Unknown,-1.1328325901782677e-07,3.381270771953329e-07,-6.911018182176321e-07,2.956828117905985e-07,-2.279963849938227e-07,1.2112307956613222e-07,-6.412398323440982e-08
NAME_TYPE_SUITE_Other_B,-1.2040751595776555e-07,3.8347842343583364e-07,-8.692208436356097e-07,1.460601841696274e-07,-7.481131381048556e-08,1.5318507129435943e-07,4.274932219328065e-08
ORGANIZATION_TYPE_Industry: type 7,-1.2968047995443045e-07,1.7185530150997539e-06,2.1303035429021122e-06,5.69990963317224e-08,-7.409882514242128e-07,-2.99245255375169e-06,8.977357661699159e-07
NAME_HOUSING_TYPE_Co-op apartment,-1.353729795816605e-07,2.5692101103189864e-07,3.562380512800445e-08,-6.412398328992097e-07,-9.262353140027102e-08,-3.562443451343711e-09,2.493710471451749e-08
OCCUPATION_TYPE_Laborers,-1.3679735213489864e-07,4.532012169526822e-08,-1.3537045917555446e-07,-1.3181041003118565e-07,-8.9061087837905e-08,-2.2087149820215757e-07,-1.0687330542769047e-07
NAME_TYPE_SUITE_Children,-1.3964661387255718e-07,1.7675337702829115e-07,-3.3130138710202317e-07,-3.5624435623660133e-09,3.206199172822721e-08,-1.7812217700807764e-08,-3.776190127258161e-07
OCCUPATION_TYPE_Waiters/barmen staff,-1.432097252784814e-07,4.602886581755076e-07,-1.424952201789509e-07,-9.226728707734111e-07,-1.0687330542769047e-07,-6.768642690779814e-08,5.236791968954435e-07
NAME_FAMILY_STATUS_Married,-1.496226025077263e-07,2.4610272999168205e-07,-7.124761003396429e-09,-2.1374661152151475e-08,-3.918687874193694e-08,-3.918687885295924e-08,-6.412398327881874e-07
OCCUPATION_TYPE_Drivers,-1.6458433591548526e-07,3.423832694400886e-07,-1.5674474218574375e-07,-2.636208202844159e-07,-7.374258077508244e-07,2.849954812145228e-07,4.987420942903498e-08
ORGANIZATION_TYPE_Trade: type 6,-1.7313282680841978e-07,2.0900728879454925e-07,-5.45044217536983e-07,-1.7812217578683232e-07,0.0,-1.9237194992527407e-07,4.987420920699037e-08
COMMONAREA_AVG,-1.751979451514174e-07,1.0643338851770644e-05,-2.0996670705986098e-05,4.805736303570285e-06,8.104558999577627e-06,1.268229891771e-06,5.942155785310099e-06
OCCUPATION_TYPE_Private service staff,-1.7526900748521256e-07,7.056173583783366e-07,-9.084070291542901e-07,1.7812217578683232e-07,4.4886788308495795e-07,-1.1364194817398143e-06,5.414914145962513e-07
OCCUPATION_TYPE_Secretaries,-2.2158249965986698e-07,2.5290121036031875e-07,-4.2036089975550084e-07,-3.206199161720491e-08,-9.618597485161473e-08,-6.127402849553931e-07,5.343665288037869e-08
NAME_FAMILY_STATUS_Unknown,-2.664725141210411e-07,4.5733717254796256e-07,4.916085099004874e-07,-7.908624606312031e-07,-5.129918663193678e-07,-5.201167535551221e-07,0.0
ORGANIZATION_TYPE_Police,-2.928310926852973e-07,2.1095269557168554e-07,-4.987332707928616e-07,-9.262353128924872e-08,-5.414914143742067e-07,-3.170574730537723e-07,-1.4249773916397146e-08
ORGANIZATION_TYPE_University,-3.583740927570744e-07,1.9853687177700584e-06,-2.18373925064963e-06,-4.631176575564666e-08,-3.04945164997239e-06,2.059092352402203e-06,1.4285398501900914e-06
ORGANIZATION_TYPE_Emergency,-4.2393963761711007e-07,2.092372962774767e-06,2.5043534961355363e-06,4.1680589135673074e-07,-1.5888498081650937e-06,-3.7085037005724075e-06,2.564959331596839e-07
ORGANIZATION_TYPE_Industry: type 5,-5.942122137891914e-07,3.7725537973083786e-07,-9.511555950636463e-07,3.562443451343711e-09,-1.0331086197634676e-06,-5.806782931161436e-07,-4.096810044540433e-07
ORGANIZATION_TYPE_Industry: type 1,-5.970245391395679e-07,6.837647243862396e-06,-1.1588423787900481e-05,3.7690652403554736e-06,7.627191568659875e-06,-4.930421826698783e-06,2.137466109886077e-06
YEARS_BEGINEXPLUATATION_AVG,-6.597610610503679e-07,3.7997811156486322e-06,-9.832170198009749e-07,-2.817892821305179e-06,-6.433772990588338e-06,3.3878837840672915e-06,3.5481937423753607e-06
OCCUPATION_TYPE_Realty agents,-6.718680005901589e-07,9.876857154279647e-07,-2.500791115633838e-06,-2.8499548054838897e-08,-4.2393077848146277e-07,-7.588004690139982e-07,3.526819082333432e-07
ORGANIZATION_TYPE_Security Ministries,-6.761446215142186e-07,9.453240414536408e-07,-2.0234321278511658e-06,-1.6030995819704685e-07,-1.5959746952898257e-06,2.600583766110276e-07,1.3893529715591768e-07
ORGANIZATION_TYPE_Industry: type 9,-6.797105179368046e-07,8.772552084676573e-07,-1.047339868942565e-06,-1.460601841696274e-07,-2.244339415202745e-06,4.987420920699037e-08,-1.0687330576075738e-08
OCCUPATION_TYPE_HR staff,-7.281549232462936e-07,9.458671708925057e-07,-2.4117316029803604e-06,-8.193620093521758e-08,-1.139981925191158e-06,-3.206199172822721e-08,2.4937104603495186e-08
ORGANIZATION_TYPE_Industry: type 2,-7.566581006868134e-07,5.7376527688639e-07,-1.385766017159007e-06,-8.514240004142692e-07,-5.343665254731178e-08,-1.3537285370457397e-07,-1.357290979608905e-06
NAME_TYPE_SUITE_Group of people,-7.830213925474893e-07,6.154146515043745e-07,-1.0437774884408668e-06,-1.8489081849981659e-06,-3.0280769891533055e-07,-1.3537285370457397e-07,-5.842407366785096e-07
ORGANIZATION_TYPE_Trade: type 2,-9.205343712404002e-07,9.58388298444581e-07,-2.921152015833428e-07,-7.30300920848137e-07,5.69990963317224e-08,-2.711019515988511e-06,-9.262353141137325e-07
ORGANIZATION_TYPE_Insurance,-9.234031281168952e-07,6.0141659623987e-06,5.022956514388888e-06,-1.25077391858186e-05,1.6387240175941287e-06,6.163027282957145e-07,6.127402849553931e-07
ORGANIZATION_TYPE_Hotel,-1.1406934436131167e-06,1.1597331875069648e-06,-2.7430329907485174e-07,-3.2845729220909448e-06,-1.2147932390016436e-06,-9.440475319255626e-07,1.4249774027419448e-08
ORGANIZATION_TYPE_Restaurant,-1.4699078605850957e-06,1.0349816750885796e-05,1.234364845559277e-05,-9.201791602686527e-06,9.860843653175522e-06,-8.592613761626566e-06,-1.1759626047380678e-05
OCCUPATION_TYPE_Low-skill Laborers,-1.478404028132374e-06,1.9705518871188725e-06,-2.8356548832375594e-06,-9.974841852500305e-08,1.4748516158347158e-06,-4.08968515686059e-06,-1.8417832978734339e-06
FLAG_CONT_MOBILE,-1.4926814634108609e-06,3.942987491571396e-05,4.983770328870207e-06,-7.680984465585627e-05,2.626589604604046e-05,4.139559365956558e-06,3.3957211597934744e-05
ORGANIZATION_TYPE_Transport: type 1,-1.7306393196969694e-06,7.141520783820315e-06,1.204084611239331e-06,3.3593842359014303e-06,-3.1883869471283077e-06,4.905484721984266e-06,-1.4933763220481566e-05
FLOORSMIN_MODE,-1.7740958377698845e-06,1.8360677717691925e-06,-2.921152014723205e-07,2.564959331596839e-07,-1.0010466281462627e-06,-4.5314281528208156e-06,-3.302385139569708e-06
AMT_REQ_CREDIT_BUREAU_DAY,-1.935160828847593e-06,3.5849337911368735e-05,1.1734481388803175e-05,3.103244547097983e-05,-7.082850199191526e-05,2.9924525546398684e-07,1.8086525732430303e-05
ORGANIZATION_TYPE_Electricity,-1.9878376726234494e-06,7.795055944561097e-07,-1.642257413503323e-06,-1.8631579590255853e-06,-8.977357661699159e-07,-2.269276520028285e-06,-3.266760704390137e-06
LIVINGAPARTMENTS_AVG,-2.146015306303539e-06,2.3749014298872944e-06,-1.8880616681204998e-07,6.091778413930271e-07,-2.059092352402203e-06,-6.166589726852578e-06,-2.924766126843892e-06
ORGANIZATION_TYPE_Cleaning,-2.302024347100584e-06,5.821327659410585e-06,-7.53443477152782e-06,-5.450538580031861e-06,6.87907843011093e-06,2.173090545065648e-06,-7.577317359119817e-06
FLOORSMAX_MODE,-2.5042838704969483e-06,1.488210580459326e-05,-3.2203919779982826e-05,5.240354412405779e-06,6.508584304398823e-06,4.3889304119915096e-06,3.5446312987019724e-06
ORGANIZATION_TYPE_Advertising,-2.646805479145087e-06,1.2393556103866139e-05,-2.545677110032951e-05,-5.019482914425666e-06,2.4687733568562464e-06,1.0085277594606978e-05,4.688175667566519e-06
FLOORSMIN_MEDI,-2.7031558777590446e-06,3.735073157988077e-06,-7.424000975864153e-06,-1.813283749818595e-06,4.951796488406046e-07,-6.643957158103397e-06,1.8702828461503174e-06
ORGANIZATION_TYPE_Industry: type 12,-2.8171818701627773e-06,4.936447235706408e-06,4.34610421873316e-07,8.977357660588936e-07,9.725470799804015e-07,-4.641863901921894e-06,-1.1748938716804602e-05
LIVINGAPARTMENTS_MEDI,-3.5345633033312394e-06,1.5009797565608244e-05,-2.6333116704857495e-05,9.444037761929813e-06,1.7990339757911755e-06,1.284617131980248e-05,-1.542894286932217e-05
ORGANIZATION_TYPE_Industry: type 10,-4.533526313466041e-06,3.813810833899697e-06,-1.1111064800228831e-05,-1.4000403020242302e-06,-2.3583376077551677e-06,-1.243292787278527e-06,-6.554896070043448e-06
NAME_INCOME_TYPE_Commercial associate,-4.580586836278044e-06,7.249529615002431e-06,-8.58533702130515e-07,-2.4331489216766755e-06,-1.8168461934919833e-07,-4.346181090575385e-07,-1.8994948829176295e-05
FLOORSMIN_AVG,-4.8919308020645145e-06,5.948588469449544e-06,-4.702342268791959e-06,-1.7491597664731628e-06,-1.0224212890763695e-06,-1.6433551940919777e-05,-5.521787450613047e-07
NAME_INCOME_TYPE_State servant,-5.284525221371794e-06,8.595152738150556e-06,-9.86779400302673e-07,-2.928328570406258e-06,8.54986444975836e-08,-2.4580860269463045e-07,-2.2347208177952993e-05
FLOORSMAX_MEDI,-5.304479668621909e-06,8.971838180400384e-06,3.598004311156089e-07,1.3181041014220796e-07,9.974841845838966e-07,-2.2657140763993056e-05,-5.354352604958201e-06
DAYS_BIRTH,-5.368593305754565e-06,1.983429796855835e-05,-2.5649139647754282e-06,-3.428851884479389e-05,-2.006368188400831e-05,8.95242055642953e-06,2.1121727608375274e-05
NAME_INCOME_TYPE_Working,-5.802503387042357e-06,9.600642268764587e-06,-1.303831265286881e-06,-2.468773356745224e-06,-2.1374661041129173e-08,-2.921203683392548e-07,-2.4926417283799296e-05
FLAG_EMP_PHONE,-5.813925410924625e-06,2.075326073322771e-05,4.97308318725409e-06,-4.727362546175229e-05,6.1630272834012345e-06,3.6051928384850385e-06,3.4626950979887994e-06
ORGANIZATION_TYPE_Trade: type 5,-5.9884562722212206e-06,6.0735340660770445e-06,-3.188330553460794e-06,-2.6896448548363594e-06,-1.4997887203271887e-06,-1.7972527539988903e-05,-4.591989692492859e-06
ORGANIZATION_TYPE_Transport: type 3,-6.251324529560343e-06,2.4911079921711216e-05,-1.4516700564515261e-05,-3.4705324736261645e-05,2.396811997806836e-05,-2.8403362155815515e-05,2.240064483072235e-05
FLAG_DOCUMENT_7,-7.080698291250798e-06,7.50844098848336e-06,-4.082488060719314e-06,-1.938681761592953e-05,-1.118963508484061e-05,-3.0708263110135192e-06,2.326275616248985e-06
ELEVATORS_AVG,-7.698447294246513e-06,1.1723182248271283e-05,1.937934995588364e-06,-3.076526220713305e-05,-4.360430864047693e-06,-2.931891013968624e-06,-2.372587381671565e-06
AMT_REQ_CREDIT_BUREAU_HOUR,-8.005509270825328e-06,1.7203116052189147e-05,-3.9008066546886155e-06,-2.137466109886077e-06,6.0632788648762315e-06,-4.172333846352849e-05,1.6707860091003113e-06
ELEVATORS_MEDI,-8.06110390560999e-06,9.103325446244128e-06,1.8987488100696837e-06,-5.771158496647999e-07,-6.7543929069824316e-06,-2.3825622237350075e-05,-1.1047137344122326e-05
NAME_INCOME_TYPE_Unemployed,-8.245633728765079e-06,1.4651949817155786e-05,5.557313591530999e-07,-1.2504176741812145e-06,-2.1303412225393004e-06,-9.048606531836256e-07,-3.749828045307435e-05
ORGANIZATION_TYPE_Industry: type 8,-8.376665250620086e-06,1.3319248813496142e-05,-1.8214451530385034e-05,9.867968540300254e-06,-2.1591970152612383e-05,-1.7616283188415238e-05,5.671410078011974e-06
ENTRANCES_MODE,-8.641034512768542e-06,1.1533883063633335e-05,-8.050979944829173e-06,6.9823892920872765e-06,6.661769376137272e-07,-2.345512811163797e-05,-1.934763073707657e-05
FLOORSMAX_AVG,-8.68307977703875e-06,1.1024501061175471e-05,-5.667747386084443e-06,-6.020529543793174e-07,3.5624435179570924e-08,-3.001358662513276e-05,-7.167636354776796e-06
TOTALAREA_MODE,-8.763577995285488e-06,5.221977635652519e-06,-9.344124068833004e-06,-1.3811593512880194e-05,-5.607286094777564e-06,-1.4509832442111126e-05,-5.450538578255504e-07
ORGANIZATION_TYPE_Religion,-8.765008177258338e-06,7.794569553967591e-06,-7.872860919522218e-06,-2.2489705918671277e-05,-2.091154344019408e-06,-6.305525024341563e-07,-1.074076720164463e-05
SK_ID_CURR,-9.068596112893346e-06,2.945424247099753e-05,1.1278496684141714e-05,1.1834437361302186e-05,-6.946764856796683e-06,-6.640394714474418e-05,4.8947973916302345e-06
APARTMENTS_MODE,-9.170384231627083e-06,1.0481354820080434e-05,-1.635845128633573e-05,-2.169528101503282e-06,-2.6372769351357128e-05,3.8830634307984724e-07,-1.3394787620191195e-06
APARTMENTS_MEDI,-9.645666356150607e-06,1.0651620725647147e-05,-1.6137583694897373e-06,-1.6234055103980793e-05,-2.1730905441774695e-07,-2.7559063042525977e-05,-2.604146210338776e-06
NONLIVINGAREA_MEDI,-9.64638656981709e-06,8.135219377955078e-06,5.699808811598928e-07,-6.87907843011093e-06,-2.3832747124252762e-05,-1.1951997997305952e-05,-6.138090178575695e-06
LIVINGAREA_AVG,-1.0846933777641787e-05,1.1738294761572531e-05,1.6280078916075524e-06,-1.3181041014220796e-07,-1.6173493564086705e-05,-9.04148164448948e-06,-3.0515891161098097e-05
ORGANIZATION_TYPE_Industry: type 6,-1.0876843936924453e-05,9.392840487337613e-06,-2.4331058859905497e-06,-2.8741794289910416e-05,-8.147308321770907e-06,-4.303431767826993e-06,-1.0758579419123393e-05
ENTRANCES_AVG,-1.1627818560966397e-05,1.4428329120751724e-05,8.264722775042088e-07,-1.9180195891976837e-05,3.5588810729514364e-06,-3.5749120686490166e-05,-7.595129576820625e-06
LIVINGAREA_MEDI,-1.2200606562839944e-05,8.906991480257293e-06,-1.4131963469776743e-05,-2.344087833727748e-06,-2.0391426687416114e-05,-1.3751031973097128e-06,-2.2760451625969402e-05
ENTRANCES_MEDI,-1.2588202736152355e-05,1.0628999491630825e-05,-1.3476485456576093e-05,-2.437423853873799e-05,6.405273442533499e-06,-1.103288757020593e-05,-2.0462675557775256e-05
HOUR_APPR_PROCESS_START,-1.268591014378373e-05,2.5628945708934496e-05,1.3789974941169625e-05,5.126356220075401e-06,-6.023023253076687e-05,-1.0740767201866674e-05,-1.137488214753013e-05
APARTMENTS_AVG,-1.2695125516937189e-05,1.3853639255233718e-05,5.094204124089785e-07,-1.097945091732555e-05,-9.629284824619333e-06,-3.9169066462285684e-05,-4.207245792864356e-06
YEARS_BEGINEXPLUATATION_MODE,-1.275996447152039e-05,2.573421098346779e-05,1.2112093721317052e-06,-6.420591949507504e-05,-1.0936701594355114e-06,-1.9237195003629637e-07,4.809298748131852e-07
AMT_REQ_CREDIT_BUREAU_YEAR,-1.3319980957726685e-05,1.7200479325033777e-05,1.314518406902998e-06,-4.684256979636814e-05,-1.006390293356585e-05,-7.573754915890518e-06,-3.434195549711916e-06
LANDAREA_MEDI,-1.4247562197411411e-05,2.3255436312657956e-05,-2.1032294511114102e-05,1.0135151804036013e-05,-5.5399559122815134e-05,-9.276602916608034e-06,4.335493759444198e-06
YEARS_BUILD_MODE,-1.4318783532440981e-05,2.0239724966028165e-05,-2.8816095918093865e-05,-4.4826226766048194e-05,7.87300017113246e-06,-1.1706189394611322e-05,5.881594245416011e-06
BASEMENTAREA_MODE,-1.4576616783879003e-05,2.03913249591993e-05,-5.3596014722101515e-05,-5.949280672323809e-06,3.313072470256806e-06,-1.4801952810339358e-05,-1.8489081848871436e-06
FLAG_DOCUMENT_19,-1.6242462226201404e-05,2.5253376043371298e-05,-4.0351083998579895e-05,-4.936477980588272e-05,1.0206400674395155e-05,1.2130120173092784e-05,-1.3832968174032345e-05
LANDAREA_MODE,-1.667412152475123e-05,2.814824705523527e-05,-7.112292681465959e-05,7.623629125763642e-07,-1.6693610317530805e-05,3.744128135640956e-06,-6.056153978306611e-08
LIVINGAPARTMENTS_MODE,-1.6861486457719897e-05,3.726154030574783e-05,-7.666242850257188e-05,1.4050277228450092e-05,-4.1320782345977136e-05,2.376149825389362e-05,-4.135996922394192e-06
FLAG_DOCUMENT_21,-1.841197156333685e-05,1.3803449328037993e-05,-4.565546857293601e-05,-1.0673080774958876e-05,-9.732595686484657e-06,-1.588493563942084e-05,-1.0113777142883862e-05
REGION_RATING_CLIENT,-1.9109097766079052e-05,0.0002011899853123173,4.261319562037791e-05,0.00016288916734130687,-0.00041147647591177616,7.027988569041632e-05,4.0148738429279796e-05
LIVINGAREA_MODE,-2.16615072882842e-05,3.0625167295447656e-05,-8.10619684282754e-05,-3.9543123042662387e-07,-6.458710095191833e-06,-2.0558861532848915e-05,1.6743484532177888e-07
ORGANIZATION_TYPE_Industry: type 13,-2.6245954793013838e-05,2.7356426761909743e-05,2.3832325589667747e-06,-7.574823648803797e-05,-1.1520942331699757e-05,-1.2308242349101661e-05,-3.4035585355196574e-05
AMT_INCOME_TOTAL,-7.18516498335875e-05,0.00010446629552944832,3.9756166453353e-06,-2.3138070638584196e-05,-0.00027752859969720767,-1.0683768105534952e-05,-5.1883427371945956e-05
